Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
07/13/2023,46,0,1,6,8,13,8,4,3,3,1,0,26,19,1,13,1,15,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11/06/2022,242,1,25,32,55,35,29,36,26,20,9,0,138,104,0,63,13,70,58,17,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,2,1,5,1,8,3,0,10,15,0,8,0,8,9,0,0
03/05/2020,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,3,3,0,0,0,3,3,0,0
10/10/2020,442,5,30,40,115,107,67,59,35,9,10,0,230,212,0,169,10,56,145,18,44,0,0,0,0,1,2,1,1,0,3,2,0,0,1,2,2,0,0,0,2,1,4,5,2,8,8,0,14,16,0,8,0,10,10,2,0
08/15/2021,286,5,31,49,61,79,34,30,20,8,5,0,138,147,1,58,21,75,96,7,29,0,1,0,1,2,0,1,0,0,2,3,0,0,0,4,1,0,0,1,3,4,6,5,7,2,3,0,13,18,0,11,0,14,5,0,1
07/07/2021,73,2,7,17,18,16,13,4,3,2,0,0,50,22,1,18,3,19,18,2,13,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,2,2,0,5,2,0,0,0,3,3,1,0
12/12/2020,915,21,79,110,215,178,135,124,90,45,18,0,467,445,3,332,32,157,258,29,107,0,0,0,0,2,5,5,9,0,10,11,0,3,2,9,7,0,0,1,2,5,7,18,18,17,11,0,37,42,0,16,5,39,15,3,1
05/14/2021,289,6,35,66,69,55,34,28,26,7,4,0,156,133,0,76,11,113,48,6,35,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,6,4,3,7,11,2,1,0,22,13,0,10,1,20,3,0,1
01/29/2021,592,16,44,90,143,100,95,72,57,25,10,0,308,283,1,213,21,114,155,25,64,0,0,0,2,1,7,3,3,0,2,14,0,6,2,5,3,0,0,0,3,7,1,2,15,8,8,0,29,15,0,13,1,17,10,1,2
07/21/2023,68,0,6,12,5,11,7,9,13,7,4,0,45,23,0,12,3,27,16,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,2,4,0,0,1,4,1,0,0
09/17/2022,247,0,21,44,46,34,34,25,26,19,19,0,135,111,1,60,14,67,62,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,4,5,3,0,9,12,0,6,0,5,6,2,2
04/01/2023,129,1,14,15,12,18,23,13,22,15,11,0,77,52,0,31,5,44,38,5,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,1,5,3,0,11,3,0,2,1,8,2,1,0
03/25/2020,367,5,122,2,51,71,72,82,33,36,20,0,169,198,0,52,13,190,89,17,6,0,0,1,0,1,1,0,2,0,3,2,0,1,0,3,1,0,0,0,6,16,17,24,15,28,16,0,54,68,0,13,2,90,14,3,0
11/24/2022,161,1,28,16,22,26,25,20,19,17,16,0,89,72,0,39,7,72,28,3,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,3,3,1,2,6,3,8,0,15,13,0,5,1,16,5,0,1
06/26/2021,20,0,4,3,4,8,3,0,2,0,0,0,11,9,0,6,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,0,2,0,2,0,0,0
09/01/2020,330,3,17,34,97,70,38,45,32,8,6,0,177,153,0,142,5,58,85,6,34,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,0,1,2,6,2,2,2,2,0,9,8,0,4,0,8,3,1,1
08/18/2021,555,3,26,75,152,122,80,59,39,20,8,0,274,280,1,124,22,137,174,20,78,0,0,0,0,1,1,0,1,0,0,3,0,0,0,2,1,0,0,1,2,4,4,1,8,3,3,0,16,10,0,4,0,13,9,0,0
07/19/2021,203,1,17,34,65,51,24,21,4,3,1,0,97,105,1,43,4,46,72,7,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,3,3,1,2,0,13,4,0,3,0,6,7,0,1
06/02/2022,1211,0,38,279,268,230,160,133,87,31,23,0,708,500,3,292,90,274,335,59,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,4,5,4,9,0,16,22,0,8,3,17,9,0,1
12/20/2020,581,30,68,62,139,116,94,70,48,31,21,0,304,276,1,167,37,109,209,20,39,0,0,0,3,3,9,10,5,0,8,22,0,13,1,10,6,0,0,3,9,5,6,10,11,15,9,0,39,29,0,18,2,33,9,2,4
07/29/2020,446,3,19,56,131,94,68,51,28,12,6,0,233,209,4,188,7,103,103,16,29,0,0,0,1,0,1,0,1,0,2,1,0,1,0,2,0,0,0,1,3,1,8,2,2,1,1,0,7,12,0,8,0,8,2,1,0
10/20/2020,1196,5,51,159,309,230,199,141,88,48,22,0,605,591,0,533,38,156,321,30,118,0,0,0,0,2,1,1,1,0,2,3,0,1,0,2,2,0,0,1,3,4,3,8,11,13,8,0,27,24,0,15,1,18,16,1,0
08/25/2020,412,4,26,52,121,75,68,50,27,9,9,1,225,184,3,189,8,65,106,16,28,0,0,0,0,0,0,0,4,0,1,3,0,0,1,2,1,0,0,0,3,3,3,6,6,3,2,0,12,14,0,6,0,9,8,1,2
06/08/2021,74,4,14,21,17,12,8,6,7,2,1,0,44,30,0,23,3,33,7,2,6,0,0,0,0,1,1,2,0,0,1,3,0,2,0,1,1,0,0,1,1,3,0,2,3,2,2,0,8,6,0,6,2,4,2,0,0
01/17/2022,2013,32,133,391,369,343,293,250,201,97,68,1,1066,944,3,542,123,292,464,94,498,0,0,0,3,8,6,6,9,0,14,18,0,8,0,14,9,1,0,7,9,9,15,19,27,19,28,0,66,67,0,36,5,50,38,1,3
03/11/2023,157,1,24,20,19,23,24,30,24,10,7,0,86,69,2,35,5,60,34,6,17,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,2,2,4,8,2,3,0,9,15,0,8,1,11,4,0,0
10/07/2021,384,4,18,83,86,87,48,36,30,11,3,0,205,179,0,82,13,92,131,24,42,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,2,0,0,0,1,0,3,2,8,2,2,0,12,6,0,3,0,8,6,1,0
10/10/2021,173,6,25,31,38,32,22,21,15,9,5,0,98,74,1,37,14,37,58,11,16,0,0,0,2,1,1,2,0,0,3,3,0,2,0,1,3,0,0,0,2,5,3,5,5,3,2,0,14,11,0,7,0,13,5,0,0
03/19/2020,185,2,35,5,34,47,36,25,18,18,2,0,88,97,0,22,10,80,64,6,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,2,7,9,6,9,1,0,15,20,0,4,1,22,7,1,0
07/29/2021,323,1,17,49,89,90,48,28,12,7,0,0,174,148,1,70,9,98,92,16,38,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,4,4,6,0,1,0,9,8,0,2,2,11,1,0,1
04/23/2020,1466,36,167,32,192,206,223,239,246,161,167,0,780,684,2,546,24,493,202,68,133,0,1,1,4,3,9,8,10,0,9,27,0,13,2,14,7,0,0,1,6,14,22,26,39,31,28,0,79,88,0,61,6,57,31,10,2
07/16/2021,155,1,9,23,42,48,14,18,6,3,1,0,79,75,1,24,8,42,55,3,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,3,0,1,0,5,4,0,2,0,7,0,0,0
12/07/2020,2065,35,104,274,472,398,328,284,170,92,47,0,1073,984,8,876,77,408,399,90,215,0,0,0,3,6,3,10,13,0,10,25,0,13,3,10,9,0,0,6,10,7,5,22,22,14,18,0,49,55,0,35,4,43,18,2,2
03/01/2021,313,2,26,47,81,53,45,33,34,9,11,0,156,156,1,85,16,64,93,22,33,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,4,2,4,7,3,5,0,10,16,0,7,1,8,7,3,0
09/27/2020,167,1,29,15,52,32,24,21,11,9,3,0,94,73,0,57,3,30,51,10,16,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,6,4,8,5,1,0,18,11,0,10,1,10,6,1,1
09/26/2021,207,9,23,40,45,49,25,16,11,15,6,0,106,101,0,39,6,54,79,12,17,0,0,0,2,1,2,2,2,0,4,5,0,2,1,5,1,0,0,0,4,1,2,5,4,3,4,0,12,11,0,3,0,15,5,0,0
03/24/2020,350,2,118,1,59,67,58,56,61,34,14,0,158,192,0,63,15,158,86,9,19,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,1,3,10,14,28,27,22,13,0,47,71,0,22,0,75,16,5,0
01/25/2022,1358,18,70,407,256,224,170,121,107,47,26,0,725,631,2,330,88,221,418,74,227,0,0,0,1,5,2,2,8,0,10,8,0,5,0,8,4,1,0,4,4,6,13,7,18,9,9,0,37,33,0,16,1,30,22,0,1
07/26/2022,971,2,49,133,167,199,138,134,106,54,40,0,541,430,0,231,60,280,220,47,133,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,0,1,5,5,2,6,7,8,15,0,25,24,0,10,0,22,16,1,0
07/03/2021,48,0,6,6,12,16,7,5,1,0,1,0,22,25,1,11,2,15,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,5,0,3,0,3,0,0,0
05/05/2020,1091,58,155,53,206,206,217,207,125,50,27,0,562,529,0,595,18,192,128,37,121,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,13,18,37,34,23,17,0,73,82,0,62,7,56,24,6,0
05/23/2020,328,30,91,31,63,58,54,54,35,19,14,0,177,150,1,144,9,84,37,11,43,0,1,1,1,2,4,9,12,0,16,14,0,10,0,9,11,0,0,3,8,7,14,12,22,9,16,0,37,54,0,35,3,38,8,3,4
03/09/2021,332,5,22,42,109,61,37,40,19,12,12,0,165,166,1,83,16,62,101,29,41,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,1,1,3,4,4,3,5,1,0,13,9,0,7,1,9,3,2,0
03/04/2021,288,8,26,42,82,60,39,24,23,11,7,0,148,140,0,82,23,54,90,16,23,0,0,1,1,1,2,0,3,0,5,3,0,4,0,0,4,0,0,0,1,3,3,5,5,5,4,0,16,10,0,4,1,14,7,0,0
06/07/2021,102,9,16,20,20,11,19,14,10,6,2,0,53,49,0,34,3,37,18,3,7,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,5,2,3,1,0,12,4,0,5,0,8,3,0,0
03/25/2023,133,0,22,19,16,17,21,18,15,13,14,0,78,55,0,34,7,45,33,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,3,8,0,12,10,0,4,1,11,6,0,0
06/06/2021,58,7,15,10,19,8,7,5,5,3,1,0,32,26,0,12,0,29,10,2,5,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,3,0,0,11,4,0,3,0,10,2,0,0
04/20/2021,564,5,53,87,170,120,78,66,17,14,12,0,325,238,1,132,25,210,121,16,60,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,2,2,13,7,11,8,6,4,0,29,24,0,16,1,28,7,1,0
07/30/2022,487,1,34,55,93,98,65,66,52,38,20,0,291,195,1,111,34,130,120,22,70,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,3,7,4,14,0,21,13,0,1,3,20,8,2,0
02/09/2021,412,8,33,49,111,75,60,51,39,13,14,0,214,198,0,106,16,109,120,17,44,0,0,0,0,2,1,1,4,0,5,3,0,2,1,3,2,0,0,0,1,3,3,8,6,7,5,0,12,21,0,10,0,13,8,2,0
07/30/2023,43,0,3,4,3,9,5,5,6,5,6,0,19,24,0,10,4,10,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,0,2,0,0
11/30/2022,686,0,53,111,117,122,80,92,78,61,25,0,403,281,2,192,27,208,157,24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,1,8,10,11,9,0,32,21,0,11,4,24,12,2,0
07/05/2021,58,2,7,11,15,14,7,5,3,2,1,0,26,31,1,16,1,16,15,4,6,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,2,1,1,0,1,1,1,0,0,3,4,0,2,0,3,1,0,1
04/05/2020,292,26,146,3,31,50,49,73,42,20,24,0,127,165,0,81,11,115,58,10,17,0,0,0,2,5,2,10,7,0,8,18,0,5,0,18,3,0,0,0,3,10,24,36,26,24,23,0,55,91,0,30,10,82,16,7,1
10/09/2020,668,4,29,67,172,168,100,69,52,27,13,0,325,341,2,275,12,99,207,26,49,0,0,0,1,0,1,1,1,0,0,4,0,1,0,0,2,0,1,2,2,4,4,5,4,3,5,0,14,15,0,8,0,10,10,1,0
04/06/2022,599,0,8,114,159,140,75,58,23,24,6,0,336,261,2,83,62,65,259,46,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,1,0,0,7,1,0,2,0,2,4,0,0
10/11/2021,320,4,20,72,65,64,39,40,21,15,4,0,181,139,0,46,9,72,124,30,39,0,1,0,0,1,0,1,1,0,1,3,0,0,0,3,1,0,0,0,0,3,0,7,6,2,2,0,14,6,0,5,1,8,6,0,0
06/19/2020,219,15,37,28,68,38,29,24,16,9,7,0,111,106,2,96,2,54,35,8,24,0,0,0,1,3,3,2,6,0,7,8,0,3,1,5,6,0,0,3,4,2,6,7,8,3,4,0,18,19,0,12,0,19,5,1,0
05/12/2021,341,6,36,68,74,71,44,43,20,19,2,0,196,145,0,83,17,157,45,9,30,0,0,0,1,0,1,3,1,0,4,2,0,0,0,6,0,0,0,0,3,6,6,8,9,2,2,0,22,14,0,11,1,18,4,1,1
06/12/2020,248,21,24,32,61,42,46,27,21,8,11,0,141,103,4,140,2,45,30,6,25,0,0,1,0,3,7,7,3,0,9,12,0,11,0,7,3,0,0,1,1,1,1,6,7,5,2,0,11,13,0,11,0,10,2,0,1
08/24/2022,707,3,41,100,147,138,87,89,63,51,31,1,426,281,0,208,37,173,161,45,83,0,1,0,0,0,0,1,1,0,0,3,0,0,0,1,2,0,0,1,3,2,2,4,9,5,15,0,25,16,0,9,2,17,11,2,0
06/11/2021,39,2,14,6,12,6,6,2,3,3,1,0,18,21,0,14,2,11,8,0,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,1,1,6,1,1,0,7,7,0,3,0,9,1,0,1
04/04/2021,307,5,41,45,70,68,60,35,16,8,5,0,154,152,1,76,23,82,93,8,25,0,0,0,1,2,0,1,1,0,1,4,0,1,0,3,1,0,0,0,3,10,6,7,6,3,6,0,25,16,0,9,2,25,5,0,0
04/04/2020,326,22,158,2,34,38,61,70,63,33,25,0,152,174,0,70,15,150,46,18,27,0,0,0,3,4,4,4,7,0,13,9,0,3,0,14,4,1,0,0,4,11,22,33,43,24,21,0,76,82,0,40,10,77,24,6,1
07/25/2022,1038,3,39,132,218,198,134,142,135,51,28,0,593,444,1,251,65,311,227,46,138,0,0,2,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,3,2,6,3,4,6,8,7,0,20,19,0,11,2,16,8,1,1
02/04/2021,538,9,52,68,138,122,68,64,45,21,12,0,269,268,1,160,22,120,162,25,49,0,0,0,0,1,1,2,5,0,5,4,0,1,1,4,3,0,0,1,1,7,4,14,13,9,3,0,32,20,0,13,2,25,11,1,0
06/02/2020,247,25,48,14,35,45,44,31,34,18,26,0,120,114,13,99,15,67,23,8,35,0,0,1,0,3,3,4,14,0,12,13,0,15,2,5,3,0,0,0,4,4,4,9,10,12,5,0,20,28,0,20,2,14,11,1,0
01/06/2022,5754,38,252,977,1233,1099,806,715,491,247,182,4,3079,2668,7,1403,271,1174,1340,384,1182,0,1,0,3,8,5,8,13,0,22,16,0,7,2,19,10,0,0,8,23,17,24,37,49,41,53,0,135,117,0,56,6,129,57,2,2
08/04/2022,811,1,42,98,179,147,114,103,87,54,29,0,468,343,0,208,36,221,186,35,125,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,7,3,3,5,7,8,8,0,18,24,0,8,2,20,9,1,2
09/20/2021,487,6,33,104,118,100,55,42,39,18,11,0,269,217,1,87,21,134,159,37,49,0,0,1,2,2,0,0,1,0,2,4,0,2,0,1,3,0,0,1,0,6,6,2,6,6,6,0,17,16,0,8,0,16,8,1,0
06/29/2022,978,0,41,104,220,211,148,129,90,40,36,0,575,400,3,218,72,221,286,49,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,4,7,7,8,0,21,20,0,6,5,19,10,1,0
03/04/2022,118,2,13,30,20,26,14,11,7,6,4,0,70,48,0,21,3,13,56,7,18,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,2,1,2,2,3,1,1,1,0,7,6,0,3,0,3,6,1,0
04/25/2023,196,0,11,44,29,26,21,28,25,14,9,0,104,92,0,51,6,59,41,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,2,0,4,7,0,3,0,5,2,1,0
09/14/2020,430,3,19,62,108,91,66,59,27,9,8,0,226,203,1,209,11,67,110,9,24,0,0,0,0,1,0,1,1,0,1,2,0,3,0,0,0,0,0,1,3,1,3,3,3,3,2,0,7,12,0,7,0,8,4,0,0
01/28/2022,747,23,53,166,146,142,88,71,67,49,18,0,380,366,1,184,65,114,217,31,136,0,0,0,2,3,5,3,10,0,12,11,0,5,1,11,6,0,0,0,9,4,3,3,12,12,10,0,28,25,0,15,1,16,19,2,0
08/18/2020,411,1,25,50,130,79,59,46,22,21,4,0,211,199,1,195,10,66,104,9,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,7,3,0,3,4,2,0,12,13,0,12,0,9,3,1,0
11/05/2021,471,3,27,111,103,98,71,44,22,12,10,0,241,229,1,69,7,109,159,31,96,0,0,0,0,0,2,0,1,0,1,2,0,0,0,3,0,0,0,0,3,3,4,6,6,3,2,0,16,11,0,5,0,11,9,0,2
12/04/2021,611,4,79,124,150,124,68,67,37,21,20,0,331,278,2,117,22,146,177,42,107,0,0,0,0,1,2,0,1,0,1,3,0,0,0,3,1,0,0,0,6,10,7,15,10,17,14,0,39,40,0,18,1,36,21,3,0
04/19/2022,887,1,17,199,232,189,102,76,52,24,13,0,496,387,4,136,75,134,378,49,115,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,3,6,2,2,0,10,7,0,0,0,5,10,1,1
05/05/2021,483,6,46,97,130,82,75,59,24,7,9,0,256,226,1,123,22,201,75,8,54,0,1,0,1,0,2,0,2,0,4,2,0,1,0,5,0,0,0,0,3,8,6,9,12,2,6,0,29,17,0,9,2,26,8,0,1
09/12/2021,266,5,33,55,62,52,39,25,18,13,2,0,166,100,0,45,16,85,70,14,36,0,0,2,0,0,1,1,1,0,3,2,0,2,0,1,2,0,0,0,1,4,7,8,9,4,0,0,16,17,0,5,1,23,3,0,1
01/10/2021,495,18,62,62,121,93,77,64,40,23,15,0,258,233,4,129,24,98,178,25,41,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,13,6,15,9,10,0,35,27,0,21,3,23,12,3,0
09/28/2021,384,4,21,85,84,85,40,39,31,12,8,0,212,172,0,66,16,113,130,21,38,0,0,0,0,0,0,1,3,0,3,1,0,0,0,1,3,0,0,1,1,3,3,3,5,1,4,0,13,8,0,3,1,11,4,1,1
03/01/2023,396,0,19,109,48,67,57,41,32,28,14,0,248,148,0,110,18,131,79,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,4,5,0,11,8,0,2,0,9,7,1,0
11/23/2020,2374,19,127,274,542,492,360,351,201,99,55,0,1258,1112,4,965,75,451,504,101,278,0,0,1,1,2,2,5,8,0,11,8,0,8,0,7,4,0,0,3,7,7,13,18,30,19,30,0,64,63,0,36,5,56,22,4,4
05/29/2021,89,7,23,17,16,17,15,15,7,1,1,0,42,47,0,26,1,36,10,5,11,0,0,0,1,2,1,1,2,0,3,4,0,0,0,5,1,1,0,1,2,2,1,5,6,3,3,0,15,8,0,4,0,13,5,0,1
08/23/2021,644,2,54,124,141,141,80,66,54,26,12,0,337,307,0,159,18,173,174,26,94,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,5,6,4,11,13,9,4,0,30,24,0,14,0,26,11,0,3
04/24/2021,409,10,47,75,83,95,62,49,28,12,5,0,227,182,0,115,16,140,83,15,40,0,0,0,0,2,4,2,2,0,4,6,0,4,0,2,4,0,0,1,4,7,14,6,7,2,6,0,29,18,0,9,0,27,8,1,2
09/10/2020,329,2,19,23,121,69,44,36,27,5,4,0,190,138,1,140,8,42,115,5,19,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,4,1,3,2,7,2,0,0,15,4,0,8,0,7,4,0,0
12/12/2022,917,1,46,197,111,105,129,128,125,61,61,0,505,412,0,218,36,305,226,40,92,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,5,2,4,5,10,15,0,26,20,0,10,3,17,15,1,0
10/08/2022,182,3,14,21,26,35,24,27,21,14,14,0,103,79,0,41,9,60,51,4,17,0,0,0,0,2,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,3,0,0,3,2,6,0,10,4,0,2,0,5,6,0,1
07/17/2020,324,3,26,35,101,66,48,35,21,13,5,0,167,155,2,134,6,80,63,14,27,0,0,0,0,2,0,0,1,0,1,2,0,2,0,1,0,0,0,0,5,2,9,3,2,3,2,0,11,15,0,5,0,14,5,0,2
02/11/2022,328,9,23,72,86,58,31,32,23,17,9,0,174,154,0,64,23,47,108,20,66,0,0,0,2,0,1,5,1,0,2,7,0,2,1,3,3,0,0,1,1,5,2,4,2,4,4,0,12,11,0,5,0,10,7,0,1
04/20/2020,990,40,178,24,158,181,213,193,122,58,41,0,486,504,0,443,29,281,126,40,71,0,0,1,1,4,6,10,18,0,15,25,0,11,2,15,11,1,0,1,8,16,31,34,36,23,29,0,75,103,0,66,5,71,25,10,1
08/07/2021,318,2,27,46,79,81,42,35,21,10,4,0,163,155,0,76,20,75,103,10,34,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,3,1,6,4,5,2,5,0,13,14,0,5,0,13,9,0,0
01/18/2021,715,14,66,85,143,163,107,80,82,33,22,0,392,323,0,228,40,148,180,36,83,0,0,0,1,2,6,2,3,0,3,11,0,5,0,6,3,0,0,2,5,4,3,8,24,9,11,0,29,37,0,17,1,30,15,1,2
06/15/2021,52,3,4,10,8,10,11,8,2,2,1,0,34,18,0,21,0,16,10,1,4,0,0,1,1,0,0,1,0,0,2,1,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,3,1,0,1,0,2,1,0,0
07/31/2021,268,5,29,34,73,62,39,22,19,11,8,0,142,125,1,62,12,76,79,11,28,0,1,1,0,1,0,1,1,0,2,3,0,1,0,4,0,0,0,1,4,5,7,3,5,2,2,0,15,14,0,5,1,17,5,0,1
05/21/2022,635,1,29,89,119,140,94,81,60,31,21,0,342,292,1,134,67,117,218,24,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,3,1,8,6,5,0,10,19,0,8,0,10,11,0,0
07/23/2020,318,3,29,33,100,68,43,36,17,12,9,0,189,128,1,95,15,86,84,15,23,0,0,0,1,0,0,2,0,0,2,1,0,1,0,2,0,0,0,0,4,6,3,5,3,5,3,0,15,14,0,14,1,10,3,1,0
11/19/2022,280,1,31,38,43,54,39,42,31,19,14,0,164,116,0,79,14,71,69,10,37,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,4,2,1,5,7,2,8,0,14,17,0,8,2,11,10,0,0
04/17/2020,774,43,148,16,128,126,142,144,118,49,51,0,387,387,0,323,27,215,125,39,45,0,0,1,2,5,7,13,15,0,14,29,0,11,2,19,11,0,0,3,6,12,18,33,30,27,19,0,66,82,0,56,7,57,20,6,2
09/27/2022,368,2,27,79,51,52,61,51,34,23,17,0,205,163,0,99,23,94,95,18,39,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,2,3,3,2,0,3,8,6,0,10,17,0,7,0,11,7,2,0
10/16/2021,178,4,24,32,39,26,31,18,19,11,2,0,85,93,0,29,5,48,67,17,12,0,0,0,0,1,1,1,1,0,3,1,0,1,0,2,1,0,0,1,4,2,3,5,3,5,1,0,10,14,0,5,1,11,6,1,0
01/16/2021,624,15,63,84,141,104,111,82,63,28,10,1,355,269,0,275,25,105,149,19,51,0,0,0,1,1,5,5,3,0,8,7,0,9,1,2,3,0,0,2,4,3,6,6,14,14,13,1,27,36,0,18,1,25,17,2,0
04/25/2020,638,38,115,32,122,120,135,107,67,31,24,0,313,325,0,344,14,114,90,16,60,0,0,2,1,6,6,11,12,0,14,24,0,12,2,19,5,0,0,0,5,10,12,25,29,19,15,0,52,63,0,46,2,42,19,6,0
05/11/2021,309,9,36,60,65,69,41,34,30,5,5,0,160,149,0,64,7,140,52,9,37,0,1,0,1,1,1,4,1,0,4,5,0,3,0,3,3,0,0,0,2,6,6,5,7,6,4,0,17,19,0,5,0,24,6,1,0
07/08/2020,306,4,28,37,99,67,37,33,20,11,2,0,158,148,0,98,11,79,68,11,39,0,0,0,0,0,2,1,1,0,3,1,0,2,0,1,1,0,0,2,6,3,0,2,5,6,4,0,14,14,0,11,1,8,6,0,2
03/06/2021,220,2,30,29,57,50,26,21,22,8,7,0,109,111,0,85,13,43,45,16,18,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,5,4,4,5,6,6,0,12,18,0,6,1,14,6,3,0
